"file","year","state","density","Gender","decade"
"1955_California_Brentwood_Liberty-Union_10-4.png",1955,"California",0.215467097436007,"Female","50s"
"1978_Massachusetts_Plymouth_Plymouth-Carver_14-7.png",1978,"Massachusetts",0.215466912565655,"Male","70s"
"1958_California_Brentwood_Liberty-Union_12-4.png",1958,"California",0.215328071438821,"Female","50s"
"1977_South-Carolina_Charleston_Middleton_9-8.png",1977,"South-Carolina",0.214989480225038,"Male","70s"
"1939_Missouri_Kansas-City_Paseo_2-8.png",1939,"Missouri",0.214589337894425,"Female","30s"
"1994_Indiana_Evansville_Harrison_1-11.png",1994,"Indiana",0.213302824649475,"Male","90s"
"1979_Massachusetts_Plymouth_Plymouth-Carver_44-11.png",1979,"Massachusetts",0.212977406263188,"Male","70s"
"1933_North-Carolina_Hickory_Hickory_8-7.png",1933,"North-Carolina",0.212068025043721,"Female","30s"
"1934_Pennsylvania_Pittsburgh_South_1-9.png",1934,"Pennsylvania",0.211763436470314,"Female","30s"
"1985_California_San-Francisco_Abraham-Lincoln_9-7.png",1985,"California",0.211540624156209,"Male","80s"
"1980_California_San-Francisco_Abraham-Lincoln_2-7.png",1980,"California",0.210859941765001,"Male","80s"
"1939_Vermont_Rutland_Rutland_8-5.png",1939,"Vermont",0.210048471516145,"Female","30s"
"1977_Texas_Houston_Milby_27-3.png",1977,"Texas",0.209681889906604,"Male","70s"
"1954_North-Carolina_Madison_Madison_6-2.png",1954,"North-Carolina",0.209538132485713,"Female","50s"
"1931_Vermont_Rutland_Rutland_1-3.png",1931,"Vermont",0.209452468360999,"Female","30s"
"1984_California_San-Francisco_Abraham-Lincoln_3-2.png",1984,"California",0.209438254764644,"Male","80s"
"1957_Missouri_Kansas-City_Paseo_f-11-3.png",1957,"Missouri",0.209372751054497,"Female","50s"
"1955_Virginia_Arlington_Washington-Lee_61-1.png",1955,"Virginia",0.209278272991278,"Female","50s"
"1959_Missouri_Kansas-City_Paseo_12-7.png",1959,"Missouri",0.208379654066872,"Female","50s"
"1952_North-Carolina_Madison_Madison_2-2.png",1952,"North-Carolina",0.208310547713203,"Female","50s"
"1935_Missouri_Kansas-City_Paseo_2-9.png",1935,"Missouri",0.206629164435184,"Female","30s"
"1952_California_Brentwood_Liberty-Union_7-4.png",1952,"California",0.206433146214734,"Female","50s"
"1982_Virginia_Arlington_Washington-Lee_22-7.png",1982,"Virginia",0.206422622109056,"Male","80s"
"1939_Vermont_Rutland_Rutland_9-3.png",1939,"Vermont",0.206234520251285,"Female","30s"
"1955_Virginia_Arlington_Washington-Lee_40-4.png",1955,"Virginia",0.205597206721674,"Female","50s"
"1982_Virginia_Arlington_Washington-Lee_24-3.png",1982,"Virginia",0.205117343592045,"Male","80s"
"1934_Missouri_Kansas-City_Paseo_f-10-1.png",1934,"Missouri",0.205091980730195,"Female","30s"
"1954_Alabama_Birmingham_Jones-Valley_0-6.png",1954,"Alabama",0.204997437007733,"Female","50s"
"1934_Pennsylvania_Pittsburgh_South_12-3.png",1934,"Pennsylvania",0.204676426172784,"Female","30s"
"1971_Missouri_Kansas-City_Paseo_5-5.png",1971,"Missouri",0.204255789310534,"Male","70s"
"1989_Vermont_Rutland_Rutland_8-01.png",1989,"Vermont",0.20379909434762,"Male","80s"
"1985_California_San-Francisco_Abraham-Lincoln_16-11.png",1985,"California",0.202014582517482,"Male","80s"
"1938_Massachusetts_Plymouth_Plymouth_4-2.png",1938,"Massachusetts",0.200733717830137,"Female","30s"
"1937_Virginia_Arlington_Washington-Lee_10-0.png",1937,"Virginia",0.198274435269039,"Female","30s"
"1984_Texas_Houston_Milby_8-18.png",1984,"Texas",0.196744779326454,"Male","80s"
"1988_California_San-Francisco_Abraham-Lincoln_22-1.png",1988,"California",0.195781864170043,"Male","80s"
"1980_Missouri_Kansas-City_Paseo_0-2.png",1980,"Missouri",0.195485082294408,"Male","80s"
"1982_Virginia_Arlington_Washington-Lee_15-10.png",1982,"Virginia",0.194477993834252,"Male","80s"
"1979_Vermont_Rutland_Rutland_4-11.png",1979,"Vermont",0.193933230733548,"Male","70s"
"1983_Massachusetts_Southbridge_Southbridge_6-10.png",1983,"Massachusetts",0.193807686767671,"Male","80s"
"1970_Indiana_Indianapolis_Arsenal-Technical_5-0.png",1970,"Indiana",0.193666921731872,"Male","70s"
"1970_Indiana_Indianapolis_Arsenal-Technical_f-9-0.png",1970,"Indiana",0.193275314637232,"Male","70s"
"1980_Missouri_Kansas-City_Paseo_13-16.png",1980,"Missouri",0.193252824483697,"Male","80s"
"1953_North-Carolina_Winston-Salem_Richard-J-Reynolds_0-19.png",1953,"North-Carolina",0.193189935035906,"Female","50s"
"1982_California_San-Francisco_Abraham-Lincoln_18-5.png",1982,"California",0.192292980643171,"Male","80s"
"1935_Pennsylvania_Pittsburgh_Allegheny_21-3.png",1935,"Pennsylvania",0.190643508455942,"Female","30s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_f-23-23.png",1938,"New-York",0.190198469871404,"Female","30s"
"1980_Virginia_Arlington_Washington-Lee_7-0.png",1980,"Virginia",0.188327003316602,"Male","80s"
"1979_New-York_Brooklyn_Samuel-J-Tilden_f-18-6.png",1979,"New-York",0.188312031146435,"Male","70s"
"1980_Missouri_Kansas-City_Paseo_5-11.png",1980,"Missouri",0.187678597333039,"Male","80s"
"1983_California_San-Francisco_Abraham-Lincoln_11-0.png",1983,"California",0.187156539990335,"Male","80s"
"1937_Missouri_Kansas-City_Paseo_4-15.png",1937,"Missouri",0.187092831664676,"Female","30s"
"1977_South-Carolina_Charleston_Middleton_9-9.png",1977,"South-Carolina",0.185316488123817,"Male","70s"
"1982_Virginia_Arlington_Washington-Lee_34-9.png",1982,"Virginia",0.184837523734187,"Male","80s"
"1979_California_Brentwood_Liberty-Union_2-16.png",1979,"California",0.184472069507825,"Male","70s"
"1966_Missouri_Kansas-City_Paseo_f-2-5.png",1966,"Missouri",0.183878972821953,"Female","60s"
"1984_California_San-Francisco_Abraham-Lincoln_22-5.png",1984,"California",0.182629630392291,"Male","80s"
"1974_Wyoming_Lovell_Lovell_4-1.png",1974,"Wyoming",0.182335263007273,"Male","70s"
"1992_California_San-Francisco_Abraham-Lincoln_5-0.png",1992,"California",0.181649189805915,"Male","90s"
"1970_California_San-Diego_Mission-Bay_f-271.png",1970,"California",0.180518499449915,"Male","70s"
"1991_California_San-Francisco_Abraham-Lincoln_2-2.png",1991,"California",0.180287082049579,"Male","90s"
"1951_North-Carolina_Mayodan_Mayodan_0-2.png",1951,"North-Carolina",0.177953924375676,"Female","50s"
"1977_Texas_Houston_Milby_19-12.png",1977,"Texas",0.176850442325368,"Male","70s"
"1955_Virginia_Arlington_Washington-Lee_36-9.png",1955,"Virginia",0.176289805054819,"Female","50s"
"2013_Virginia_Arlington_Washington-Lee_26-2.png",2013,"Virginia",0.176186259962323,"Male","10s"
"1996_California_San-Francisco_Abraham-Lincoln_12-4.png",1996,"California",0.176011883214763,"Male","90s"
"2013_Virginia_Arlington_Washington-Lee_19-3.png",2013,"Virginia",0.174458634415889,"Male","10s"
"1973_Vermont_Rutland_Rutland_16-1.png",1973,"Vermont",0.17144321922744,"Male","70s"
"2009_California_San-Diego_Mission-Bay_4-9.png",2009,"California",0.171261605061719,"Male","00s"
"1965_Alabama_Huntsville_Lee_f-155.png",1965,"Alabama",0.1711462201175,"Female","60s"
"1995_California_Brentwood_Liberty-Union_2-2.png",1995,"California",0.170233100279341,"Male","90s"
"1988_California_San-Francisco_Abraham-Lincoln_1-8.png",1988,"California",0.168463726862986,"Male","80s"
"1995_California_Brentwood_Liberty-Union_9-15.png",1995,"California",0.167445883325629,"Male","90s"
"2001_Vermont_Rutland_Rutland_1-6.png",2001,"Vermont",0.166300338613566,"Male","00s"
"1994_California_San-Francisco_Abraham-Lincoln_8-6.png",1994,"California",0.165307086325532,"Male","90s"
"2013_Virginia_Arlington_Washington-Lee_28-6.png",2013,"Virginia",0.16483206451735,"Male","10s"
"2007_Massachusetts_Southbridge_Southbridge_0-26.png",2007,"Massachusetts",0.164770371604495,"Male","00s"
"1954_Virginia_Arlington_Washington-Lee_f-32-9.png",1954,"Virginia",0.164515756467501,"Female","50s"
"2013_Virginia_Arlington_Washington-Lee_11-0.png",2013,"Virginia",0.164455230286804,"Male","10s"
"1995_Indiana_Evansville_Harrison_14-14.png",1995,"Indiana",0.164394181393336,"Male","90s"
"2003_Indiana_Evansville_Harrison_16-7.png",2003,"Indiana",0.164166572694785,"Male","00s"
"1997_California_Brentwood_Liberty-Union_23-2.png",1997,"California",0.163863890800613,"Male","90s"
"2013_Virginia_Arlington_Washington-Lee_28-01.png",2013,"Virginia",0.162967650976026,"Male","10s"
"1970_California_San-Francisco_Abraham-Lincoln_22-11.png",1970,"California",0.162889126479112,"Male","70s"
"2013_Virginia_Arlington_Washington-Lee_13-03.png",2013,"Virginia",0.162184394643755,"Male","10s"
"1998_California_Brentwood_Liberty-Union_25-11.png",1998,"California",0.161401005363159,"Male","90s"
"2010_Massachusetts_Plymouth_Plymouth-North_22-8.png",2010,"Massachusetts",0.16118395266857,"Male","10s"
"1992_California_San-Francisco_Abraham-Lincoln_12-15.png",1992,"California",0.159762769987083,"Male","90s"
"1988_California_San-Francisco_Abraham-Lincoln_2-4.png",1988,"California",0.159721808631078,"Male","80s"
"2005_Kansas_Kansas-City_Harmon_f-5-10.png",2005,"Kansas",0.159154609627206,"Male","00s"
"2005_Kansas_Kansas-City_Harmon_1-13.png",2005,"Kansas",0.158263732672665,"Male","00s"
"1995_Indiana_Evansville_Harrison_12-9.png",1995,"Indiana",0.158091156199112,"Male","90s"
"2000_Virginia_Arlington_Washington-Lee_f-11-3.png",2000,"Virginia",0.157416907482419,"Male","00s"
"2002_California_Brentwood_Liberty-Union_0-15.png",2002,"California",0.156747317312329,"Male","00s"
"2002_Indiana_Evansville_Harrison_6-20.png",2002,"Indiana",0.155557831432214,"Male","00s"
"2013_Virginia_Arlington_Washington-Lee_16-02.png",2013,"Virginia",0.155532629225959,"Male","10s"
"2011_California_San-Francisco_Abraham-Lincoln_10-2.png",2011,"California",0.155170580898223,"Male","10s"
"2003_Indiana_Evansville_Harrison_2-23.png",2003,"Indiana",0.15484201179959,"Male","00s"
"2013_Virginia_Arlington_Washington-Lee_26-3.png",2013,"Virginia",0.154739547756268,"Male","10s"
"2001_Massachusetts_Plymouth_Plymouth-North_3-5.png",2001,"Massachusetts",0.154253664931325,"Male","00s"
"2000_Indiana_Evansville_Harrison_1-27.png",2000,"Indiana",0.153790249209332,"Male","00s"
"1998_California_Brentwood_Liberty-Union_21-9.png",1998,"California",0.153269339040714,"Male","90s"
"2003_California_San-Francisco_Abraham-Lincoln_20-8.png",2003,"California",0.152058219371239,"Male","00s"
"2013_Virginia_Arlington_Washington-Lee_16-8.png",2013,"Virginia",0.151904278946767,"Male","10s"
"2004_California_San-Francisco_Abraham-Lincoln_11-12.png",2004,"California",0.151834661754871,"Male","00s"
"1996_California_San-Francisco_Abraham-Lincoln_17-17.png",1996,"California",0.151276615230426,"Male","90s"
"2013_Virginia_Arlington_Washington-Lee_17-05.png",2013,"Virginia",0.150273546885505,"Male","10s"
"1997_California_Brentwood_Liberty-Union_12-12.png",1997,"California",0.150189438558893,"Male","90s"
"2003_Indiana_Evansville_Harrison_6-20.png",2003,"Indiana",0.149246101498722,"Male","00s"
"1997_California_Brentwood_Liberty-Union_9-3.png",1997,"California",0.148944510898429,"Male","90s"
"2008_Virginia_Arlington_Washington-Lee_1-6.png",2008,"Virginia",0.148877899596008,"Male","00s"
"1992_California_San-Francisco_Abraham-Lincoln_11-19.png",1992,"California",0.148730828245999,"Male","90s"
"1995_California_Brentwood_Liberty-Union_18-7.png",1995,"California",0.14822565440938,"Male","90s"
"2007_Massachusetts_Southbridge_Southbridge_8-3.png",2007,"Massachusetts",0.148223555641934,"Male","00s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_9-6.png",1938,"New-York",0.147903408854688,"Male","30s"
"1968_California_San-Diego_Mission-Bay_24-7.png",1968,"California",0.147791526435287,"Male","60s"
"1953_California_Brentwood_Liberty-Union_6-3.png",1953,"California",0.147730857061559,"Male","50s"
"2013_Virginia_Arlington_Washington-Lee_6-4.png",2013,"Virginia",0.147004765017023,"Male","10s"
"2010_Kansas_Kansas-City_Schlagle_2-00.png",2010,"Kansas",0.146900699540098,"Male","10s"
"2000_Indiana_Evansville_Harrison_4-6.png",2000,"Indiana",0.146413667445562,"Male","00s"
"1967_Missouri_Kansas-City_Paseo_f-0-8.png",1967,"Missouri",0.146221220901686,"Male","60s"
"2000_Indiana_Evansville_Harrison_1-20.png",2000,"Indiana",0.145148442929693,"Male","00s"
"2002_Indiana_Evansville_Harrison_1-9.png",2002,"Indiana",0.144933506697951,"Male","00s"
"2001_California_Brentwood_Liberty-Union_10-4.png",2001,"California",0.144703846962963,"Male","00s"
"1966_California_San-Francisco_Abraham-Lincoln_1-15.png",1966,"California",0.144385051778227,"Male","60s"
"1935_Pennsylvania_Pittsburgh_Allegheny_15-6.png",1935,"Pennsylvania",0.144143386180735,"Male","30s"
"1992_California_San-Francisco_Abraham-Lincoln_12-22.png",1992,"California",0.143611102061622,"Male","90s"
"1995_Indiana_Evansville_Harrison_12-11.png",1995,"Indiana",0.143132615447763,"Male","90s"
"2009_California_San-Diego_Mission-Bay_8-3.png",2009,"California",0.142591726708087,"Male","00s"
"1944_Utah_Millard-County_Topaz-Relocation-Center_9-5.png",1944,"Utah",0.142507291482262,"Male","40s"
"2013_Virginia_Arlington_Washington-Lee_4-7.png",2013,"Virginia",0.142254601884072,"Male","10s"
"2012_Massachusetts_Plymouth_Plymouth-North_17-5.png",2012,"Massachusetts",0.141478174113114,"Male","10s"
"1966_California_San-Francisco_Abraham-Lincoln_22-6.png",1966,"California",0.141422174694864,"Male","60s"
"1935_Vermont_Rutland_Rutland_6-1.png",1935,"Vermont",0.141315773890949,"Male","30s"
"1934_Pennsylvania_Pittsburgh_Perry_14-3.png",1934,"Pennsylvania",0.14126104062506,"Male","30s"
"2002_Virginia_Arlington_Washington-Lee_1-02.png",2002,"Virginia",0.141086125564837,"Male","00s"
"2003_Indiana_Evansville_Harrison_13-11.png",2003,"Indiana",0.141019298192283,"Male","00s"
"1995_Vermont_Rutland_Rutland_10-3.png",1995,"Vermont",0.140948370143861,"Male","90s"
"1963_New-York_Brooklyn_Thomas-Jefferson_49-3.png",1963,"New-York",0.140789873852668,"Male","60s"
"1966_California_San-Francisco_Abraham-Lincoln_39-5.png",1966,"California",0.140739436377702,"Male","60s"
"1999_Indiana_Evansville_Harrison_15-22.png",1999,"Indiana",0.140228970219798,"Male","90s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_f-19-10.png",1938,"New-York",0.140081003156636,"Male","30s"
"1992_California_San-Francisco_Abraham-Lincoln_4-2.png",1992,"California",0.139238212983014,"Male","90s"
"2002_New-York_Brooklyn_Samuel-J-TIlden_f-5-1.png",2002,"New-York",0.138435950628123,"Male","00s"
"2002_California_Brentwood_Liberty-Union_23-7.png",2002,"California",0.138202632369407,"Male","00s"
"2013_Kansas_Kansas-City_Harmon_f-7-12.png",2013,"Kansas",0.13767576769905,"Male","10s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_1-18.png",1938,"New-York",0.137316501041458,"Male","30s"
"1935_Pennsylvania_Pittsburgh_South_12-5.png",1935,"Pennsylvania",0.136343240828866,"Male","30s"
"1963_Missouri_Kansas-City_Paseo_3-0.png",1963,"Missouri",0.135870759707435,"Male","60s"
"1947_Arizona_Douglas_Douglas_3-9.png",1947,"Arizona",0.135314520209189,"Male","40s"
"1948_New-York_Brooklyn_Thomas-Jefferson_29-2.png",1948,"New-York",0.135166095859664,"Male","40s"
"1967_California_San-Francisco_Abraham-Lincoln_35-6.png",1967,"California",0.135083269750971,"Male","60s"
"2000_Indiana_Evansville_Harrison_5-15.png",2000,"Indiana",0.134613759128218,"Male","00s"
"1931_Vermont_Rutland_Rutland_13-2.png",1931,"Vermont",0.134271449552318,"Male","30s"
"1948_New-York_Brooklyn_Thomas-Jefferson_25-7.png",1948,"New-York",0.133912919349289,"Male","40s"
"2013_Virginia_Arlington_Washington-Lee_18-3.png",2013,"Virginia",0.133795837276613,"Male","10s"
"2006_Vermont_Rutland_Rutland_16-2.png",2006,"Vermont",0.133734754389353,"Male","00s"
"2010_California_San-Diego_Mission-Bay_7-012.png",2010,"California",0.133584446876848,"Male","10s"
"1974_Virginia_Arlington_Washington-Lee_f-48-1.png",1974,"Virginia",0.133523433141344,"Male","70s"
"1998_California_Brentwood_Liberty-Union_22-7.png",1998,"California",0.13326974352028,"Male","90s"
"1933_Washington_Bellingham_Whatcom_2-3.png",1933,"Washington",0.133004463645753,"Male","30s"
"1958_Alabama_Locust-Fork_Locust-Fork_4-2.png",1958,"Alabama",0.132374443647344,"Male","50s"
"2009_California_San-Diego_Mission-Bay_0-5.png",2009,"California",0.132354030607676,"Male","00s"
"1944_Missouri_Kansas-City_Paseo_f-10-14.png",1944,"Missouri",0.132002212316027,"Male","40s"
"2010_Kansas_Kansas-City_Schlagle_f-4-27.png",2010,"Kansas",0.131864768892874,"Male","10s"
"1961_North-Carolina_Brevard_Brevard_10-5.png",1961,"North-Carolina",0.131735510290228,"Male","60s"
"2009_California_San-Diego_Mission-Bay_7-2.png",2009,"California",0.131735192937219,"Male","00s"
"2013_Virginia_Arlington_Washington-Lee_18-4.png",2013,"Virginia",0.131625770411102,"Male","10s"
"1993_California_San-Francisco_Abraham-Lincoln_4-12.png",1993,"California",0.131377357278598,"Male","90s"
"2010_Kansas_Kansas-City_Schlagle_4-25.png",2010,"Kansas",0.131277046718759,"Male","10s"
"1962_Missouri_Kansas-City_Paseo_9-4.png",1962,"Missouri",0.131247687723595,"Male","60s"
"1993_California_San-Francisco_Abraham-Lincoln_12-5.png",1993,"California",0.130899693733623,"Male","90s"
"1964_Missouri_Kansas-City_Paseo_3-5.png",1964,"Missouri",0.130823222135819,"Male","60s"
"1948_New-York_Brooklyn_Thomas-Jefferson_39-2.png",1948,"New-York",0.130397347202652,"Male","40s"
"1959_Indiana_Indianapolis_Broad-Ripple_f-10-23.png",1959,"Indiana",0.130351045561517,"Male","50s"
"1997_Indiana_Evansville_Harrison_7-16.png",1997,"Indiana",0.130098213468799,"Male","90s"
"1935_Pennsylvania_Pittsburgh_Allegheny_22-3.png",1935,"Pennsylvania",0.129775607719605,"Male","30s"
"1950_Missouri_Kansas-City_Paseo_0-34.png",1950,"Missouri",0.129769951245637,"Male","50s"
"1948_New-York_Brooklyn_Thomas-Jefferson_64-0.png",1948,"New-York",0.129735056151785,"Male","40s"
"1945_Missouri_Kansas-City_Paseo_f-9-5.png",1945,"Missouri",0.129702033743375,"Male","40s"
"1967_Florida_Miami_Norland_f-33-16.png",1967,"Florida",0.129360516036576,"Male","60s"
"1942_Vermont_Rutland_Rutland_3-16.png",1942,"Vermont",0.129221099343609,"Male","40s"
"1966_California_San-Francisco_Abraham-Lincoln_25-17.png",1966,"California",0.129113966741814,"Male","60s"
"1940_Virginia_Arlington_Washington-Lee_f-2-18.png",1940,"Virginia",0.128744923143481,"Male","40s"
"1967_California_San-Francisco_Abraham-Lincoln_14-14.png",1967,"California",0.128332819887363,"Male","60s"
"1963_Missouri_Kansas-City_Paseo_4-0.png",1963,"Missouri",0.128200830372427,"Male","60s"
"1967_California_San-Francisco_Abraham-Lincoln_5-10.png",1967,"California",0.127745602963454,"Male","60s"
"1993_California_San-Francisco_Abraham-Lincoln_6-15.png",1993,"California",0.127410572250202,"Male","90s"
"1990_California_San-Francisco_Abraham-Lincoln_12-18.png",1990,"California",0.127135330564581,"Male","90s"
"2012_Massachusetts_Plymouth_Plymouth-North_33-3.png",2012,"Massachusetts",0.127091834808347,"Male","10s"
"1965_California_San-Francisco_Abraham-Lincoln_13-17.png",1965,"California",0.125854100327547,"Male","60s"
"1945_Missouri_Kansas-City_Paseo_f-13-7.png",1945,"Missouri",0.125736426390344,"Male","40s"
"1930_Alabama_Birmingham_Jones-Valley_2-1.png",1930,"Alabama",0.125675168178934,"Male","30s"
"2010_Virginia_Arlington_Washington-Lee_f-0-8.png",2010,"Virginia",0.125144771879485,"Male","10s"
"1957_Vermont_Rutland_Rutland_f-6-9.png",1957,"Vermont",0.125083317621682,"Male","50s"
"1945_Ohio_Cleveland_Collinwood_49-03.png",1945,"Ohio",0.124986124944567,"Male","40s"
"1939_Missouri_Kansas-City_Paseo_5-5.png",1939,"Missouri",0.124918920613448,"Male","30s"
"1944_Missouri_Kansas-City_Paseo_f-12-34.png",1944,"Missouri",0.124531142477168,"Male","40s"
"2013_Virginia_Arlington_Washington-Lee_17-2.png",2013,"Virginia",0.124143810218374,"Male","10s"
"2013_Virginia_Arlington_Washington-Lee_17-3.png",2013,"Virginia",0.123619840142746,"Male","10s"
"1949_Arizona_Douglas_Douglas_4-14.png",1949,"Arizona",0.123318472830447,"Male","40s"
"1965_California_San-Francisco_Abraham-Lincoln_29-10.png",1965,"California",0.123112310722562,"Male","60s"
"1940_Texas_Houston_Milby_10-6.png",1940,"Texas",0.122974667294835,"Male","40s"
"1947_Missouri_Kansas-City_Paseo_f-16-12.png",1947,"Missouri",0.122338793146226,"Male","40s"
"1945_New-York_Brooklyn_Thomas-Jefferson_f-4-0.png",1945,"New-York",0.122200297778173,"Male","40s"
"1944_Ohio_Cleveland_Collinwood_f-33-2.png",1944,"Ohio",0.121596558474017,"Male","40s"
"1955_California_San-Francisco_Abraham-Lincoln_13-11.png",1955,"California",0.12116833377814,"Male","50s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_f-8-9.png",1938,"New-York",0.121083808212647,"Male","30s"
"1946_Missouri_Kansas-City_Paseo_20-5.png",1946,"Missouri",0.120823229726214,"Male","40s"
"1933_Missouri_Kansas-City_Paseo_34-12.png",1933,"Missouri",0.120396626254846,"Male","30s"
"1935_Pennsylvania_Pittsburgh_South_17-12.png",1935,"Pennsylvania",0.11978367440004,"Male","30s"
"1943_New-York_Brooklyn_Thomas-Jefferson_f-4-4.png",1943,"New-York",0.119655361337066,"Male","40s"
"1963_New-York_Brooklyn_Thomas-Jefferson_41-2.png",1963,"New-York",0.119652805748926,"Male","60s"
"1938_New-York_Brooklyn_Samuel-J-Tilden_5-22.png",1938,"New-York",0.119566518094235,"Male","30s"
"1955_Virginia_Arlington_Washington-Lee_18-5.png",1955,"Virginia",0.119479336821897,"Male","50s"
"1966_California_San-Francisco_Abraham-Lincoln_26-17.png",1966,"California",0.119286233219919,"Male","60s"
"1937_Missouri_Kansas-City_Paseo_f-13-4.png",1937,"Missouri",0.119126422812521,"Male","30s"
"1944_Virginia_Arlington_Washington-Lee_14-1.png",1944,"Virginia",0.119077388862091,"Male","40s"
"1948_Vermont_Rutland_Rutland_0-2.png",1948,"Vermont",0.119075547143598,"Male","40s"
"1951_North-Carolina_Asheboro_Asheboro_4-2.png",1951,"North-Carolina",0.118930487248211,"Male","50s"
"1950_Michigan_Charlevoix_Charlevoix_8-5.png",1950,"Michigan",0.118920623460314,"Male","50s"
"1965_Vermont_Rutland_Rutland_f-14-15.png",1965,"Vermont",0.118331967853905,"Male","60s"
"1964_Alabama_Huntsville_Lee_1-7.png",1964,"Alabama",0.118100632876874,"Male","60s"
"1945_Ohio_Cleveland_Collinwood_40-00.png",1945,"Ohio",0.117784230063507,"Male","40s"
"1933_Missouri_Kansas-City_Paseo_36-5.png",1933,"Missouri",0.117251340808317,"Male","30s"
"1955_Virginia_Arlington_Washington-Lee_60-4.png",1955,"Virginia",0.117231617190704,"Male","50s"
"1944_Missouri_Kansas-City_Paseo_f-6-21.png",1944,"Missouri",0.116434976384652,"Male","40s"
"1936_Missouri_Kansas-City_Paseo_4-7.png",1936,"Missouri",0.11626933604181,"Male","30s"
"1955_California_Brentwood_Liberty-Union_13-0.png",1955,"California",0.115814914239156,"Male","50s"
"1945_Virginia_Arlington_Washington-Lee_30-2.png",1945,"Virginia",0.115782401271968,"Male","40s"
"1937_Missouri_Kansas-City_Paseo_f-12-16.png",1937,"Missouri",0.115371689665842,"Male","30s"
"1947_California_San-Francisco_Abraham-Lincoln_21-12.png",1947,"California",0.115164541970804,"Male","40s"
"1936_Missouri_Kansas-City_Paseo_17-14.png",1936,"Missouri",0.115150371215941,"Male","30s"
"1939_Missouri_Kansas-City_Paseo_2-9.png",1939,"Missouri",0.115010439726565,"Male","30s"
"1967_Vermont_Rutland_Rutland_4-10.png",1967,"Vermont",0.114684856260833,"Male","60s"
"1938_New-York_Brooklyn_Thomas-Jefferson_58-0.png",1938,"New-York",0.114547796315602,"Male","30s"
"1952_Arizona_Douglas_Douglas_3-7.png",1952,"Arizona",0.114477672476495,"Male","50s"
"1935_Missouri_Kansas-City_Paseo_f-15-5.png",1935,"Missouri",0.114255462970124,"Male","30s"
"1953_North-Carolina_Winston-Salem_James-A-Gray_1-8.png",1953,"North-Carolina",0.114225175897853,"Male","50s"
"1965_California_San-Francisco_Abraham-Lincoln_18-6.png",1965,"California",0.113925437493592,"Male","60s"
"1961_California_San-Francisco_Abraham-Lincoln_23-8.png",1961,"California",0.113900944034631,"Male","60s"
"1952_Arizona_Douglas_Douglas_5-7.png",1952,"Arizona",0.113864097324545,"Male","50s"
"1945_Ohio_Cleveland_Collinwood_18-04.png",1945,"Ohio",0.11383721894491,"Male","40s"
"2013_Kansas_Kansas-City_Harmon_2-12.png",2013,"Kansas",0.113731123619461,"Male","10s"
"1967_Virginia_Arlington_Washington-Lee_f-17-14.png",1967,"Virginia",0.113703632653055,"Male","60s"
"1943_Ohio_Cleveland_Collinwood_39-4.png",1943,"Ohio",0.11359959767741,"Male","40s"
"2013_Kansas_Kansas-City_Harmon_f-4-13.png",2013,"Kansas",0.113448274076472,"Male","10s"
"1944_Ohio_Cleveland_Collinwood_f-12-5.png",1944,"Ohio",0.113305922974126,"Male","40s"
"1953_California_Brentwood_Liberty-Union_2-1.png",1953,"California",0.11293178193673,"Male","50s"
"1965_Alabama_Huntsville_Lee_f-243.png",1965,"Alabama",0.112736173271633,"Male","60s"
"1966_California_San-Francisco_Abraham-Lincoln_5-15.png",1966,"California",0.112634651973972,"Male","60s"
"1935_Vermont_Rutland_Rutland_13-3.png",1935,"Vermont",0.112308801913085,"Male","30s"
"1965_Virginia_Arlington_Washington-Lee_17-6.png",1965,"Virginia",0.11196071176259,"Male","60s"
"2013_Kansas_Kansas-City_Harmon_1-9.png",2013,"Kansas",0.11195246687086,"Male","10s"
"2013_Kansas_Kansas-City_Harmon_f-2-13.png",2013,"Kansas",0.111916413659715,"Male","10s"
"1950_Arizona_Douglas_Douglas_7-8.png",1950,"Arizona",0.110464940879113,"Male","50s"
"1933_Missouri_Kansas-City_Paseo_31-3.png",1933,"Missouri",0.110244918617184,"Male","30s"
"1967_California_Vacaville_Vacaville_10-32.png",1967,"California",0.109318600106932,"Male","60s"
"1955_California_Brentwood_Liberty-Union_3-1.png",1955,"California",0.108945021829789,"Male","50s"
"1952_Arizona_Douglas_Douglas_5-4.png",1952,"Arizona",0.108062328065916,"Male","50s"
"1955_North-Carolina_Lincolnton_Lincolnton_11-10.png",1955,"North-Carolina",0.107838446111512,"Male","50s"
"1952_Arizona_Douglas_Douglas_3-4.png",1952,"Arizona",0.107714762490865,"Male","50s"
"1951_North-Carolina_Madison_Madison_1-7.png",1951,"North-Carolina",0.10733784397434,"Male","50s"
"1959_North-Carolina_Winston-Salem_Richard-J-Reynolds_6-2.png",1959,"North-Carolina",0.105968604040899,"Male","50s"
"1959_Indiana_Indianapolis_Broad-Ripple_f-10-3.png",1959,"Indiana",0.105915499683047,"Male","50s"
